view_history,rt,trial_type,trial_index,trial_number,time_elapsed,internal_node_id,subject,category,typicality_condition,image_name,full_image_name,nameability,responses,typicality_rating
,3595,survey-likert,14,14,55267,0.0-14.0,p82729,bird,typical,cardinal,cardinal_600x600.jpg,0.407407407407407,"{""Q0"":2}",3
,2400,survey-likert,15,15,57681,0.0-15.0,p82729,bird,typical,falcon,falcon_600x600.jpg,0.346153846153846,"{""Q0"":1}",2
,2936,survey-likert,16,16,60631,0.0-16.0,p82729,bird,typical,parrot,parrot_600x600.jpg,0.481481481481481,"{""Q0"":1}",2
,1876,survey-likert,17,17,62523,0.0-17.0,p82729,bird,typical,pigeon,pigeon_600x600.jpg,0.62962962962963,"{""Q0"":0}",1
,2328,survey-likert,18,18,64865,0.0-18.0,p82729,bird,typical,cedarwaxwing,cedarwaxwing_600x600.jpg,0.72,"{""Q0"":2}",3
,2267,survey-likert,19,19,67145,0.0-19.0,p82729,bird,atypical,toucan,toucan_600x600.jpg,0.703703703703704,"{""Q0"":0}",1
,6108,survey-likert,20,20,73268,0.0-20.0,p82729,bird,atypical,pelican,pelican_600x600.jpg,0.444444444444444,"{""Q0"":0}",1
"[{""page_index"":0,""viewing_time"":3461}]",3461,instructions,21,NA,76742,0.0-21.0,p82729,NA,NA,,NA,NA,,NA
,2644,survey-likert,22,21,79388,0.0-22.0,p82729,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":4}",5
,2064,survey-likert,23,22,81466,0.0-23.0,p82729,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,2544,survey-likert,24,23,84024,0.0-24.0,p82729,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":2}",3
,2147,survey-likert,25,24,86185,0.0-25.0,p82729,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":0}",1
,2967,survey-likert,26,25,89164,0.0-26.0,p82729,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":4}",5
,3154,survey-likert,27,26,92334,0.0-27.0,p82729,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,2515,survey-likert,28,27,94864,0.0-28.0,p82729,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":1}",2
,3631,survey-likert,29,28,98510,0.0-29.0,p82729,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":2}",3
,4120,survey-likert,30,29,102644,0.0-30.0,p82729,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":0}",1
,1927,survey-likert,31,30,104584,0.0-31.0,p82729,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":2}",3
,2191,survey-likert,32,31,106788,0.0-32.0,p82729,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":4}",5
,2072,survey-likert,33,32,108873,0.0-33.0,p82729,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":2}",3
,2069,survey-likert,34,33,110957,0.0-34.0,p82729,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":1}",2
,2009,survey-likert,35,34,112982,0.0-35.0,p82729,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":2}",3
,2859,survey-likert,36,35,115855,0.0-36.0,p82729,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":4}",5
,1851,survey-likert,37,36,117719,0.0-37.0,p82729,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":2}",3
,3361,survey-likert,38,37,121093,0.0-38.0,p82729,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":1}",2
"[{""page_index"":0,""viewing_time"":7308}]",7309,instructions,0,NA,7359,0.0-0.0,p831990,NA,NA,,NA,NA,,NA
,6163,survey-likert,1,1,13525,0.0-1.0,p831990,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":4}",5
,4385,survey-likert,2,2,17918,0.0-2.0,p831990,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":1}",2
,2718,survey-likert,3,3,20643,0.0-3.0,p831990,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":0}",1
,3948,survey-likert,4,4,24598,0.0-4.0,p831990,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":3}",4
,3379,survey-likert,5,5,27982,0.0-5.0,p831990,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":1}",2
,3041,survey-likert,6,6,31029,0.0-6.0,p831990,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":0}",1
,2630,survey-likert,7,7,33666,0.0-7.0,p831990,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":4}",5
,2609,survey-likert,8,8,36280,0.0-8.0,p831990,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":2}",3
,2657,survey-likert,9,9,38942,0.0-9.0,p831990,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":3}",4
,2247,survey-likert,10,10,41195,0.0-10.0,p831990,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":2}",3
,2371,survey-likert,11,11,43571,0.0-11.0,p831990,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":4}",5
,3366,survey-likert,12,12,46943,0.0-12.0,p831990,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":2}",3
,2558,survey-likert,13,13,49506,0.0-13.0,p831990,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":1}",2
,2482,survey-likert,14,14,51994,0.0-14.0,p831990,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":2}",3
,2793,survey-likert,15,15,54793,0.0-15.0,p831990,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":1}",2
,2720,survey-likert,16,16,57517,0.0-16.0,p831990,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":0}",1
,2856,survey-likert,17,17,60379,0.0-17.0,p831990,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":3}",4
"[{""page_index"":0,""viewing_time"":4784}]",4784,instructions,18,NA,65167,0.0-18.0,p831990,NA,NA,,NA,NA,,NA
,7799,survey-likert,19,18,72968,0.0-19.0,p831990,bird,typical,falcon,falcon_600x600.jpg,0.346153846153846,"{""Q0"":3}",4
,3216,survey-likert,20,19,76190,0.0-20.0,p831990,bird,atypical,owl,owl_600x600.jpg,0.88,"{""Q0"":3}",4
,2681,survey-likert,21,20,78877,0.0-21.0,p831990,bird,typical,cardinal,cardinal_600x600.jpg,0.407407407407407,"{""Q0"":2}",3
,2371,survey-likert,22,21,81253,0.0-22.0,p831990,bird,atypical,heron,heron_600x600.jpg,0.259259259259259,"{""Q0"":1}",2
,3629,survey-likert,23,22,84886,0.0-23.0,p831990,bird,typical,goldfinch,goldfinch_600x600.jpg,0.62962962962963,"{""Q0"":1}",2
,2844,survey-likert,24,23,87735,0.0-24.0,p831990,bird,atypical,toucan,toucan_600x600.jpg,0.703703703703704,"{""Q0"":0}",1
,3056,survey-likert,25,24,90796,0.0-25.0,p831990,bird,atypical,vulture,vulture_600x600.jpg,0.5,"{""Q0"":2}",3
,2756,survey-likert,26,25,93558,0.0-26.0,p831990,bird,typical,cedarwaxwing,cedarwaxwing_600x600.jpg,0.72,"{""Q0"":1}",2
,3541,survey-likert,27,26,97104,0.0-27.0,p831990,bird,atypical,kingfisher,kingfisher_600x600.jpg,0.703703703703704,"{""Q0"":1}",2
,3080,survey-likert,28,27,100190,0.0-28.0,p831990,bird,atypical,turkey,turkey_600x600.jpg,0.769230769230769,"{""Q0"":0}",1
,3354,survey-likert,29,28,103549,0.0-29.0,p831990,bird,typical,seagull,seagull_600x600.jpg,0.62962962962963,"{""Q0"":2}",3
,2283,survey-likert,30,29,105837,0.0-30.0,p831990,bird,typical,parrot,parrot_600x600.jpg,0.481481481481481,"{""Q0"":2}",3
,2435,survey-likert,31,30,108277,0.0-31.0,p831990,bird,atypical,kookaburra,kookaburra_600x600.jpg,0.814814814814815,"{""Q0"":1}",2
,2682,survey-likert,32,31,110965,0.0-32.0,p831990,bird,atypical,peacock,peacock_600x600.jpg,0.769230769230769,"{""Q0"":0}",1
,2819,survey-likert,33,32,113788,0.0-33.0,p831990,bird,typical,pigeon,pigeon_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,2273,survey-likert,34,33,116066,0.0-34.0,p831990,bird,atypical,pelican,pelican_600x600.jpg,0.444444444444444,"{""Q0"":1}",2
,4909,survey-likert,35,34,120981,0.0-35.0,p831990,bird,typical,sparrow,sparrow_600x600.jpg,0.703703703703704,"{""Q0"":4}",5
,2183,survey-likert,36,35,123170,0.0-36.0,p831990,bird,typical,bluejay,bluejay_600x600.jpg,0.307692307692308,"{""Q0"":2}",3
,2583,survey-likert,37,36,125758,0.0-37.0,p831990,bird,typical,robin,robin_600x600.jpg,0.730769230769231,"{""Q0"":1}",2
,2742,survey-likert,38,37,128507,0.0-38.0,p831990,bird,atypical,puffin,puffin_600x600.jpg,0.296296296296296,"{""Q0"":0}",1
"[{""page_index"":0,""viewing_time"":10913}]",10915,instructions,0,NA,10969,0.0-0.0,p841810,NA,NA,,NA,NA,,NA
,4674,survey-likert,1,1,15649,0.0-1.0,p841810,bird,typical,cardinal,cardinal_600x600.jpg,0.407407407407407,"{""Q0"":2}",3
,5047,survey-likert,2,2,20701,0.0-2.0,p841810,bird,typical,falcon,falcon_600x600.jpg,0.346153846153846,"{""Q0"":3}",4
,2446,survey-likert,3,3,23150,0.0-3.0,p841810,bird,atypical,vulture,vulture_600x600.jpg,0.5,"{""Q0"":0}",1
,3420,survey-likert,4,4,26573,0.0-4.0,p841810,bird,atypical,toucan,toucan_600x600.jpg,0.703703703703704,"{""Q0"":0}",1
,2344,survey-likert,5,5,28920,0.0-5.0,p841810,bird,atypical,peacock,peacock_600x600.jpg,0.769230769230769,"{""Q0"":0}",1
,3162,survey-likert,6,6,32086,0.0-6.0,p841810,bird,typical,bluejay,bluejay_600x600.jpg,0.307692307692308,"{""Q0"":1}",2
,3544,survey-likert,7,7,35636,0.0-7.0,p841810,bird,atypical,owl,owl_600x600.jpg,0.88,"{""Q0"":1}",2
,2618,survey-likert,8,8,38260,0.0-8.0,p841810,bird,atypical,pelican,pelican_600x600.jpg,0.444444444444444,"{""Q0"":0}",1
,2695,survey-likert,9,9,40959,0.0-9.0,p841810,bird,atypical,puffin,puffin_600x600.jpg,0.296296296296296,"{""Q0"":0}",1
,3466,survey-likert,10,10,44429,0.0-10.0,p841810,bird,typical,sparrow,sparrow_600x600.jpg,0.703703703703704,"{""Q0"":4}",5
,2384,survey-likert,11,11,46817,0.0-11.0,p841810,bird,typical,cedarwaxwing,cedarwaxwing_600x600.jpg,0.72,"{""Q0"":2}",3
,3273,survey-likert,12,12,50093,0.0-12.0,p841810,bird,atypical,turkey,turkey_600x600.jpg,0.769230769230769,"{""Q0"":0}",1
,2343,survey-likert,13,13,52441,0.0-13.0,p841810,bird,atypical,heron,heron_600x600.jpg,0.259259259259259,"{""Q0"":0}",1
,2083,survey-likert,14,14,54527,0.0-14.0,p841810,bird,atypical,kingfisher,kingfisher_600x600.jpg,0.703703703703704,"{""Q0"":0}",1
,3026,survey-likert,15,15,57557,0.0-15.0,p841810,bird,atypical,kookaburra,kookaburra_600x600.jpg,0.814814814814815,"{""Q0"":0}",1
,3040,survey-likert,16,16,60600,0.0-16.0,p841810,bird,typical,seagull,seagull_600x600.jpg,0.62962962962963,"{""Q0"":3}",4
,2800,survey-likert,17,17,63403,0.0-17.0,p841810,bird,typical,robin,robin_600x600.jpg,0.730769230769231,"{""Q0"":1}",2
,2461,survey-likert,18,18,65868,0.0-18.0,p841810,bird,typical,pigeon,pigeon_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,1971,survey-likert,19,19,67842,0.0-19.0,p841810,bird,typical,parrot,parrot_600x600.jpg,0.481481481481481,"{""Q0"":2}",3
,2093,survey-likert,20,20,69938,0.0-20.0,p841810,bird,typical,goldfinch,goldfinch_600x600.jpg,0.62962962962963,"{""Q0"":1}",2
"[{""page_index"":0,""viewing_time"":2701}]",2701,instructions,21,NA,72642,0.0-21.0,p841810,NA,NA,,NA,NA,,NA
,3810,survey-likert,22,21,76456,0.0-22.0,p841810,cat,typical,britishshorthair,britishshorthair_600x600.jpg,0.9,"{""Q0"":3}",4
,3109,survey-likert,23,22,79568,0.0-23.0,p841810,cat,typical,tabby,tabby_600x600.jpg,1,"{""Q0"":4}",5
,2888,survey-likert,24,23,82460,0.0-24.0,p841810,cat,typical,bengal,bengal_600x600.jpg,0.833333333333333,"{""Q0"":0}",1
,3230,survey-likert,25,24,85693,0.0-25.0,p841810,cat,atypical,sphynx,sphynx_600x600.jpg,0.588235294117647,"{""Q0"":0}",1
,6138,survey-likert,26,25,91833,0.0-26.0,p841810,cat,atypical,cornishrex,cornishrex_600x600.jpg,0.848484848484849,"{""Q0"":0}",1
,2529,survey-likert,27,26,94366,0.0-27.0,p841810,cat,typical,shorthair_calico,shorthair_calico_600x600.jpg,0.758620689655172,"{""Q0"":4}",5
,2120,survey-likert,28,27,96489,0.0-28.0,p841810,cat,atypical,americancurl,americancurl_600x600.jpg,0.9375,"{""Q0"":3}",4
,2958,survey-likert,29,28,99449,0.0-29.0,p841810,cat,typical,burmese,burmese_600x600.jpg,0.931034482758621,"{""Q0"":3}",4
,2138,survey-likert,30,29,101590,0.0-30.0,p841810,cat,typical,chartreux,chartreux_600x600.jpg,0.793103448275862,"{""Q0"":3}",4
,2331,survey-likert,31,30,103923,0.0-31.0,p841810,cat,typical,arabianmau,arabianmau_600x600.jpg,0.9,"{""Q0"":4}",5
,3783,survey-likert,32,31,107711,0.0-32.0,p841810,cat,atypical,sandcat,sandcat_600x600.jpg,0.823529411764706,"{""Q0"":0}",1
,2609,survey-likert,33,32,110323,0.0-33.0,p841810,cat,typical,egyptianmau,egyptianmau_600x600.jpg,0.793103448275862,"{""Q0"":4}",5
,3162,survey-likert,34,33,113488,0.0-34.0,p841810,cat,atypical,exotic,exotic_600x600.jpg,0.878787878787879,"{""Q0"":2}",3
,3239,survey-likert,35,34,116731,0.0-35.0,p841810,cat,atypical,siberian,siberian_600x600.jpg,0.878787878787879,"{""Q0"":4}",5
,3687,survey-likert,36,35,120421,0.0-36.0,p841810,cat,typical,toyger,toyger_600x600.jpg,0.933333333333333,"{""Q0"":3}",4
,4072,survey-likert,37,36,124496,0.0-37.0,p841810,cat,atypical,oriental,oriental_600x600.jpg,0.909090909090909,"{""Q0"":0}",1
,2674,survey-likert,38,37,127173,0.0-38.0,p841810,cat,atypical,siamese,siamese_600x600.jpg,0.848484848484849,"{""Q0"":4}",5
"[{""page_index"":0,""viewing_time"":5239}]",5239,instructions,0,NA,5244,0.0-0.0,p867667,NA,NA,,NA,NA,,NA
,7084,survey-likert,1,1,12329,0.0-1.0,p867667,dog,atypical,bassethound,bassethound_600x600.jpg,0.575757575757576,"{""Q0"":3}",4
,2846,survey-likert,2,2,15177,0.0-2.0,p867667,dog,typical,germanshepherd,germanshepherd_600x600.jpg,0.727272727272727,"{""Q0"":4}",5
,6198,survey-likert,3,3,21377,0.0-3.0,p867667,dog,typical,dalmatian,dalmatian_600x600.jpg,0.606060606060606,"{""Q0"":3}",4
,2607,survey-likert,4,4,23985,0.0-4.0,p867667,dog,typical,foxhound,foxhound_600x600.jpg,0.848484848484849,"{""Q0"":4}",5
,3055,survey-likert,5,5,27041,0.0-5.0,p867667,dog,atypical,greyhound,greyhound_600x600.jpg,0.666666666666667,"{""Q0"":2}",3
,3134,survey-likert,6,6,30177,0.0-6.0,p867667,dog,typical,goldenretriever,goldenretriever_600x600.jpg,0.909090909090909,"{""Q0"":4}",5
,3023,survey-likert,7,7,33202,0.0-7.0,p867667,dog,atypical,sheepdog,sheepdog_600x600.jpg,0.75,"{""Q0"":0}",1
,2285,survey-likert,8,8,35489,0.0-8.0,p867667,dog,typical,beagle,beagle_600x600.jpg,0.818181818181818,"{""Q0"":4}",5
,2735,survey-likert,9,9,38225,0.0-9.0,p867667,dog,atypical,saintbernard,saintbernard_600x600.jpg,0.909090909090909,"{""Q0"":3}",4
,2815,survey-likert,10,10,41041,0.0-10.0,p867667,dog,typical,rottweiler,rottweiler_600x600.jpg,0.647058823529412,"{""Q0"":4}",5
,2285,survey-likert,11,11,43329,0.0-11.0,p867667,dog,atypical,afghanhound,afghanhound_600x600.jpg,0.787878787878788,"{""Q0"":0}",1
,2326,survey-likert,12,12,45657,0.0-12.0,p867667,dog,typical,husky,husky_600x600.jpg,0.454545454545455,"{""Q0"":3}",4
,3150,survey-likert,13,13,48809,0.0-13.0,p867667,dog,atypical,chihuahua,chihuahua_600x600.jpg,0.823529411764706,"{""Q0"":2}",3
,1830,survey-likert,14,14,50641,0.0-14.0,p867667,dog,atypical,yorkshireterrier,yorkshireterrier_600x600.jpg,0.878787878787879,"{""Q0"":2}",3
,3230,survey-likert,15,15,53873,0.0-15.0,p867667,dog,atypical,pug,pug_600x600.jpg,0.441176470588235,"{""Q0"":3}",4
,3398,survey-likert,16,16,57273,0.0-16.0,p867667,dog,typical,labrador,labrador_600x600.jpg,0.878787878787879,"{""Q0"":4}",5
"[{""page_index"":0,""viewing_time"":4111}]",4111,instructions,17,NA,61384,0.0-17.0,p867667,NA,NA,,NA,NA,,NA
,4784,survey-likert,18,17,66170,0.0-18.0,p867667,bird,typical,seagull,seagull_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,2199,survey-likert,19,18,68370,0.0-19.0,p867667,bird,atypical,peacock,peacock_600x600.jpg,0.769230769230769,"{""Q0"":0}",1
,2238,survey-likert,20,19,70610,0.0-20.0,p867667,bird,atypical,toucan,toucan_600x600.jpg,0.703703703703704,"{""Q0"":0}",1
,2046,survey-likert,21,20,72658,0.0-21.0,p867667,bird,typical,sparrow,sparrow_600x600.jpg,0.703703703703704,"{""Q0"":4}",5
,1854,survey-likert,22,21,74514,0.0-22.0,p867667,bird,typical,cedarwaxwing,cedarwaxwing_600x600.jpg,0.72,"{""Q0"":3}",4
,2063,survey-likert,23,22,76578,0.0-23.0,p867667,bird,atypical,puffin,puffin_600x600.jpg,0.296296296296296,"{""Q0"":2}",3
,2062,survey-likert,24,23,78642,0.0-24.0,p867667,bird,typical,goldfinch,goldfinch_600x600.jpg,0.62962962962963,"{""Q0"":3}",4
,4574,survey-likert,25,24,83218,0.0-25.0,p867667,bird,atypical,heron,heron_600x600.jpg,0.259259259259259,"{""Q0"":3}",4
,2277,survey-likert,26,25,85497,0.0-26.0,p867667,bird,atypical,turkey,turkey_600x600.jpg,0.769230769230769,"{""Q0"":2}",3
,1854,survey-likert,27,26,87354,0.0-27.0,p867667,bird,typical,parrot,parrot_600x600.jpg,0.481481481481481,"{""Q0"":1}",2
,2166,survey-likert,28,27,89522,0.0-28.0,p867667,bird,typical,robin,robin_600x600.jpg,0.730769230769231,"{""Q0"":4}",5
,2046,survey-likert,29,28,91570,0.0-29.0,p867667,bird,typical,pigeon,pigeon_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,2566,survey-likert,30,29,94138,0.0-30.0,p867667,bird,atypical,owl,owl_600x600.jpg,0.88,"{""Q0"":1}",2
,1758,survey-likert,31,30,95898,0.0-31.0,p867667,bird,atypical,kingfisher,kingfisher_600x600.jpg,0.703703703703704,"{""Q0"":2}",3
,1870,survey-likert,32,31,97770,0.0-32.0,p867667,bird,atypical,kookaburra,kookaburra_600x600.jpg,0.814814814814815,"{""Q0"":1}",2
,2110,survey-likert,33,32,99882,0.0-33.0,p867667,bird,atypical,pelican,pelican_600x600.jpg,0.444444444444444,"{""Q0"":2}",3
,2086,survey-likert,34,33,101970,0.0-34.0,p867667,bird,typical,falcon,falcon_600x600.jpg,0.346153846153846,"{""Q0"":4}",5
,2407,survey-likert,35,34,104378,0.0-35.0,p867667,bird,atypical,vulture,vulture_600x600.jpg,0.5,"{""Q0"":2}",3
,2102,survey-likert,36,35,106482,0.0-36.0,p867667,bird,typical,bluejay,bluejay_600x600.jpg,0.307692307692308,"{""Q0"":1}",2
,3503,survey-likert,37,36,109987,0.0-37.0,p867667,bird,typical,cardinal,cardinal_600x600.jpg,0.407407407407407,"{""Q0"":2}",3
"[{""page_index"":0,""viewing_time"":9543}]",9544,instructions,0,NA,9593,0.0-0.0,p896474,NA,NA,,NA,NA,,NA
,12439,survey-likert,1,1,22037,0.0-1.0,p896474,bird,typical,goldfinch,goldfinch_600x600.jpg,0.62962962962963,"{""Q0"":2}",3
,3805,survey-likert,2,2,25854,0.0-2.0,p896474,bird,typical,parrot,parrot_600x600.jpg,0.481481481481481,"{""Q0"":4}",5
,6262,survey-likert,3,3,32130,0.0-3.0,p896474,bird,typical,cedarwaxwing,cedarwaxwing_600x600.jpg,0.72,"{""Q0"":3}",4
,3319,survey-likert,4,4,35460,0.0-4.0,p896474,bird,typical,seagull,seagull_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,5120,survey-likert,5,5,40591,0.0-5.0,p896474,bird,atypical,toucan,toucan_600x600.jpg,0.703703703703704,"{""Q0"":1}",2
,2912,survey-likert,6,6,43516,0.0-6.0,p896474,bird,atypical,heron,heron_600x600.jpg,0.259259259259259,"{""Q0"":2}",3
,2724,survey-likert,7,7,46249,0.0-7.0,p896474,bird,atypical,pelican,pelican_600x600.jpg,0.444444444444444,"{""Q0"":1}",2
,4467,survey-likert,8,8,50726,0.0-8.0,p896474,bird,atypical,kookaburra,kookaburra_600x600.jpg,0.814814814814815,"{""Q0"":3}",4
,3141,survey-likert,9,9,53877,0.0-9.0,p896474,bird,atypical,kingfisher,kingfisher_600x600.jpg,0.703703703703704,"{""Q0"":4}",5
,2618,survey-likert,10,10,56507,0.0-10.0,p896474,bird,typical,cardinal,cardinal_600x600.jpg,0.407407407407407,"{""Q0"":4}",5
,3280,survey-likert,11,11,59814,0.0-11.0,p896474,bird,typical,pigeon,pigeon_600x600.jpg,0.62962962962963,"{""Q0"":4}",5
,3509,survey-likert,12,12,63335,0.0-12.0,p896474,bird,atypical,peacock,peacock_600x600.jpg,0.769230769230769,"{""Q0"":1}",2
,3096,survey-likert,13,13,66442,0.0-13.0,p896474,bird,atypical,owl,owl_600x600.jpg,0.88,"{""Q0"":0}",1
,3608,survey-likert,14,14,70060,0.0-14.0,p896474,bird,typical,falcon,falcon_600x600.jpg,0.346153846153846,"{""Q0"":4}",5
,3114,survey-likert,15,15,73186,0.0-15.0,p896474,bird,atypical,turkey,turkey_600x600.jpg,0.769230769230769,"{""Q0"":1}",2
,2766,survey-likert,16,16,75960,0.0-16.0,p896474,bird,typical,sparrow,sparrow_600x600.jpg,0.703703703703704,"{""Q0"":4}",5
,2844,survey-likert,17,17,78817,0.0-17.0,p896474,bird,typical,bluejay,bluejay_600x600.jpg,0.307692307692308,"{""Q0"":3}",4
,2669,survey-likert,18,18,81499,0.0-18.0,p896474,bird,atypical,vulture,vulture_600x600.jpg,0.5,"{""Q0"":0}",1
,5174,survey-likert,19,19,86683,0.0-19.0,p896474,bird,atypical,puffin,puffin_600x600.jpg,0.296296296296296,"{""Q0"":0}",1
,3470,survey-likert,20,20,90164,0.0-20.0,p896474,bird,typical,robin,robin_600x600.jpg,0.730769230769231,"{""Q0"":4}",5
"[{""page_index"":0,""viewing_time"":2733}]",2733,instructions,21,NA,92907,0.0-21.0,p896474,NA,NA,,NA,NA,,NA
,3463,survey-likert,22,21,96373,0.0-22.0,p896474,fish,typical,koi,koi_600x600.jpg,0.393939393939394,"{""Q0"":3}",4
,3434,survey-likert,23,22,99815,0.0-23.0,p896474,fish,atypical,seahorse,seahorse_600x600.jpg,0.8,"{""Q0"":0}",1
,7012,survey-likert,24,23,106837,0.0-24.0,p896474,fish,atypical,stingray,stingray_600x600.jpg,0.448275862068966,"{""Q0"":0}",1
,3061,survey-likert,25,24,109910,0.0-25.0,p896474,fish,atypical,salmon,salmon_600x600.jpg,0.7,"{""Q0"":3}",4
,2778,survey-likert,26,25,112703,0.0-26.0,p896474,fish,typical,bluegill,bluegill_600x600.jpg,0.882352941176471,"{""Q0"":4}",5
,3079,survey-likert,27,26,115795,0.0-27.0,p896474,fish,typical,goldfish,goldfish_600x600.jpg,0.515151515151515,"{""Q0"":4}",5
,3060,survey-likert,28,27,118864,0.0-28.0,p896474,fish,typical,angelfish,angelfish_600x600.jpg,0.823529411764706,"{""Q0"":1}",2
,2953,survey-likert,29,28,121828,0.0-29.0,p896474,fish,atypical,pufferfish,pufferfish_600x600.jpg,0.344827586206897,"{""Q0"":0}",1
,6149,survey-likert,30,29,127987,0.0-30.0,p896474,fish,atypical,cuttlefish,cuttlefish_600x600.jpg,0.6,"{""Q0"":0}",1
,3595,survey-likert,31,30,131591,0.0-31.0,p896474,fish,atypical,sturgeon,sturgeon_600x600.jpg,0.633333333333333,"{""Q0"":3}",4
,3597,survey-likert,32,31,135203,0.0-32.0,p896474,fish,atypical,betafish,betafish_600x600.jpg,0.551724137931034,"{""Q0"":3}",4
,3182,survey-likert,33,32,138394,0.0-33.0,p896474,fish,typical,bass,bass_600x600.jpg,0.90625,"{""Q0"":4}",5
,3088,survey-likert,34,33,141493,0.0-34.0,p896474,fish,typical,clownfish,clownfish_600x600.jpg,0.65625,"{""Q0"":4}",5
,2533,survey-likert,35,34,144037,0.0-35.0,p896474,fish,typical,sergeantmajor,sergeantmajor_600x600.jpg,0.939393939393939,"{""Q0"":4}",5
,2730,survey-likert,36,35,146783,0.0-36.0,p896474,fish,atypical,catfish,catfish_600x600.jpg,0.666666666666667,"{""Q0"":3}",4
,5978,survey-likert,37,36,152770,0.0-37.0,p896474,fish,typical,bluetang,bluetang_600x600.jpg,0.764705882352941,"{""Q0"":4}",5
,3283,survey-likert,38,37,156063,0.0-38.0,p896474,fish,atypical,lionfish,lionfish_600x600.jpg,0.785714285714286,"{""Q0"":2}",3
"[{""page_index"":0,""viewing_time"":1786}]",1786,instructions,0,NA,1822,0.0-0.0,p896974,NA,NA,,NA,NA,,NA
